Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,Skriting,skriting_width,carcass_thickness,door_thickness,backplank_thickness,VB main position,VB double position,screw position,Profile_Depth,Profile_Width,Profile_Distance,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,0,0,50,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,0,240,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,290,280,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,145,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,240,270,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,20,50,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,20,240,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
bottom plank,2,,,,,,450,302,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,11,50,50,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,11,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,450,10,10,0,300,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,439,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,439,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,carcass_thickness,backplank_thickness,VB main position,screw position,,,,,,,,,,,,,,,,,,
open unit btm exp (exptoexp),1,,Kitchen,East_Wall,Simple Box,ExptoExp,450,300,300,,,,450,300,300,20,10,50,50,,,,,,,,,,,,,,,,,,
bottom plank,2,,,,,,410,302,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,410,10,10,0,300,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
back plank,2,,,,,,430,10,290,10,290,10,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,302,300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,10,10,295,20,290,5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,50,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,240,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,50,11,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,240,11,,,,,,,,,,,,,,,,,,,,,,,,,
right plank,2,,,,,,20,302,300,430,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,10,10,295,0,300,5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,50,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,240,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,50,11,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,240,11,,,,,,,,,,,,,,,,,,,,,,,,,
top plank,2,,,,,,410,290,20,20,0,280,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,240,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,240,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,carcass_thickness,backplank_thickness,VB main position,screw position,,,,,,,,,,,,,,,,,,
open unit btm exp (boxtoexp),1,,Kitchen,East_Wall,Simple Box,BoxtoExp,450,300,300,,,,450,300,300,20,10,50,50,,,,,,,,,,,,,,,,,,
bottom plank,2,,,,,,430,302,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,430,10,10,0,300,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,11,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,11,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,420.5,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,420.5,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
back plank,2,,,,,,440,10,290,0,290,10,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,290,280,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,145,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,240,270,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,20,50,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,20,240,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
right plank,2,,,,,,20,302,300,430,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,10,10,295,0,300,5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,50,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,240,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,50,11,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,240,11,,,,,,,,,,,,,,,,,,,,,,,,,
top plank,2,,,,,,410,290,20,20,0,280,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,400.5,240,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,carcass_thickness,backplank_thickness,VB main position,screw position,,,,,,,,,,,,,,,,,,
open unit btm exp (exptobox),1,,Kitchen,East_Wall,Simple Box,ExptoBox,450,300,300,,,,450,300,300,20,10,50,50,,,,,,,,,,,,,,,,,,
bottom plank,2,,,,,,430,302,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,430,10,10,0,300,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,419,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_Hole,3,,,,,,5,5,11,419,240,20,,,,,,,,,,,,,,,,,,,,,,,,,
back plank,2,,,,,,440,10,290,10,290,10,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,302,300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,10,10,295,20,290,5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,50,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,240,289,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,50,11,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,20,240,11,,,,,,,,,,,,,,,,,,,,,,,,,
right plank,2,,,,,,20,290,280,430,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,50,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,145,270,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,240,270,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,0,50,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,16,20,20,0,240,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
top plank,2,,,,,,410,290,20,20,0,280,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,9.5,240,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,Skriting,skriting_width,carcass_thickness,door_thickness,backplank_thickness,Shelf plank Height,Draw Height,Draw Dummy,channel depth,VB main position,screw position,,,,,,,,,,,
Open_Wardrobe BoxtoExp,1,,LivingRoom,East_Wall,Simple Box,BoxtoExp,,,,,,,1200,600,2100,110,1160,20,21,10,1010,150,30,500,50,50,,,,,,,,,,,
Skriting,2,,,,,,1160,20,110,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
Back Panel,2,,,,,,1190,10,1990,0,590,110,,,,,,,,,,,,,,,,,,,,,,,,,
Bottom Plank,2,,,,,,1160,569,20,20,21,110,,,,,,,,,,,,,,,,,,,,,,,,,
Shelf plank H Fixed,2,,,,,,1160,549,20,20,41,1010,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy Plank 1,2,,,,,,20,549,150,50,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawdummy Plank 1,2,,,,,,30,20,150,20,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawfront Plank R,2,,,,,,444,20,80,653,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawleft Plank L,2,,,,,,20,500,100,83,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
drawfacia Plank R,2,,,,,,548,20,148,600,41,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawfront Plank L,2,,,,,,444,20,80,103,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
bottom D Plank R,2,,,,,,484,500,10,633,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
bottom D Plank L,2,,,,,,484,500,10,83,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawback Plank L,2,,,,,,444,20,100,103,541,870,,,,,,,,,,,,,,,,,,,,,,,,,
drawright Plank R,2,,,,,,20,500,100,1097,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
drawleft Plank R,2,,,,,,20,500,100,633,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
Drawright Plank L,2,,,,,,20,500,100,547,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
Drawfacia Plank L,2,,,,,,548,20,148,50,41,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawdummy Plank 2,2,,,,,,30,20,150,20,570,860,,,,,,,,,,,,,,,,,,,,,,,,,
mainndummy Plank 2,2,,,,,,20,529,150,580,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy Plank 3,2,,,,,,20,529,150,600,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy Plank 4,2,,,,,,20,529,150,1130,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawdummy Plank 3,2,,,,,,30,20,150,1150,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
Drawdummy Plank 4,2,,,,,,30,20,150,1150,570,860,,,,,,,,,,,,,,,,,,,,,,,,,
Shelf plank 3,2,,,,,,1160,549,20,20,41,465,,,,,,,,,,,,,,,,,,,,,,,,,
Shelf V Plank,2,,,,,,20,549,1050,590,41,1030,,,,,,,,,,,,,,,,,,,,,,,,,
top_plank,2,,,,,,1160,569,20,20,21,2080,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,1150.5,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,1150.5,284.5,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Main_Hole,3,,,,,,20,20,16,1150.5,519,0,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,569,2100,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,1000,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,1000,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,1000,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,1000,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,120,,,,,,,,,,,,,,,,,,,,,,,,,
right plank,2,,,,,,20,581,2100,1180,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,50,2089,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,284.5,2089,,,,,,,,,,,,,,,,,,,,,,,,,
VB_Double_hole,3,,,,,,5,5,11,0,519,2089,,,,,,,,,,,,,,,,,,,,,,,,,
slot groove,3,,,,,,10,10,1995,0,579,105,,,,,,,,,,,,,,,,,,,,,,,,,
Door 1,2,,,,,,598,21,1988,0,0,110,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,100,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,697,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,1291,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,1888,,,,,,,,,,,,,,,,,,,,,,,,,
Door 2,2,,,,,,598,21,1988,600,0,110,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,100,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,697,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,1291,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,1888,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entity Name,level,Material,Room_Name,Unit_Location,Box_Model,Box_Type,LenX,LenY,LenZ,X,Y,Z,Box_width,Box_depth,Box_height,Skriting,skriting_width,carcass_thickness,door_thickness,backplank_thickness,Draw Height,Draw Dummy,Wall Dummy,Shelf plank Height,channel depth,screw position,,,,,,,,,,,
Open_Wardrobe BoxtoWall,1,,MasterBedroom,East_Wall,Openable WR,BoxtoWall,1200,600,2100,,,,1200,600,2100,110,1230,20,21,10,150,30,50,1010,500,50,,,,,,,,,,,
skriting,2,,,,,,1230,20,110,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
back plank,2,,,,,,1200,10,1990,0,590,110,,,,,,,,,,,,,,,,,,,,,,,,,
bottom plank,2,,,,,,1160,569,20,20,21,110,,,,,,,,,,,,,,,,,,,,,,,,,
top plank,2,,,,,,1160,569,20,20,21,2080,,,,,,,,,,,,,,,,,,,,,,,,,
Shelf plank H 1,2,,,,,,1160,549,20,20,41,495,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy plank 1,2,,,,,,20,529,150,50,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawdummy Plank 1,2,,,,,,30,20,150,20,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawfront plank R,2,,,,,,444,20,80,653,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
drawback Plank R,2,,,,,,444,20,100,653,541,870,,,,,,,,,,,,,,,,,,,,,,,,,
drawfacia plank R,2,,,,,,548,20,148,600,41,860,,,,,,,,,,,,,,,,,,,,,,,,,
bottom D plank R,2,,,,,,484,500,10,633,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawright plank R,2,,,,,,20,500,100,1097,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
drawleft plank R,2,,,,,,20,500,100,633,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
drawdummy plank 2,2,,,,,,30,20,150,20,570,860,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy plank 2,2,,,,,,20,529,150,580,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy plank 3,2,,,,,,20,529,150,600,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
maindummy plank 4,2,,,,,,20,529,150,1080,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawdummy plank 3,2,,,,,,30,20,150,1100,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawdummy plank 4,2,,,,,,30,20,150,1100,570,860,,,,,,,,,,,,,,,,,,,,,,,,,
Shelf plank fixed H,2,,,,,,1160,549,20,20,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,
dummy plank R,2,,,,,,50,20,1990,1150,21,110,,,,,,,,,,,,,,,,,,,,,,,,,
Dummy Plank(top)  R,2,,,,,,50,559,20,1150,41,2080,,,,,,,,,,,,,,,,,,,,,,,,,
Drawfacia Plank L,2,,,,,,548,20,148,50,41,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawleft Plank L,2,,,,,,20,500,100,83,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
drawfront plank L,2,,,,,,444,20,80,103,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
drawback plank L,2,,,,,,444,20,100,103,541,870,,,,,,,,,,,,,,,,,,,,,,,,,
bottom D plank L,2,,,,,,484,500,10,83,61,860,,,,,,,,,,,,,,,,,,,,,,,,,
drawright plank L,2,,,,,,20,500,100,547,61,870,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,50,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,490,30,,,,,,,,,,,,,,,,,,,,,,,,,
left plank,2,,,,,,20,569,2100,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,70,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,50,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,192.25,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,376.75,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,20,519,120,,,,,,,,,,,,,,,,,,,,,,,,,
right plank,2,,,,,,20,569,2100,1130,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,50,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,192.25,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,376.75,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,519,2090,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,70,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,192.25,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,376.75,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,519,1020,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,50,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,192.25,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,376.75,120,,,,,,,,,,,,,,,,,,,,,,,,,
Screw_hole,3,,,,,,4,4,20,0,519,120,,,,,,,,,,,,,,,,,,,,,,,,,
Door 1,2,,,,,,598,21,1988,0,0,110,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,100,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,697,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,1291,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,23.5,21,1888,,,,,,,,,,,,,,,,,,,,,,,,,
Door 2,2,,,,,,598,21,1988,600,0,110,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,100,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,697,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,1291,,,,,,,,,,,,,,,,,,,,,,,,,
Hinge_Hole,3,,,,,,35,35,14,574.5,21,1888,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
